BASE_YM(기준연월),HNDE_BANKCD((비식별)취급은행코드),TRAN_TYE_NM(거래구분명),TRAN_AMT(거래금액(원))
﻿202104,VEA,계좌이체,1259587787000
﻿202104,HZI,현금입금,344216745000
﻿202104,SCD,현금입금,48873358000
﻿202104,SHK,계좌이체,1026285745000
﻿202104,KYG,현금지급/현금서비스,38128500000
﻿202104,HZI,계좌이체,5345070220000
﻿202104,EEB,현금입금,94724060000
﻿202104,HZI,지로납부,101747640000
﻿202104,EEB,현금지급/현금서비스,259797470000
﻿202104,HZI,현금지급/현금서비스,931728020000
﻿202104,BVI,계좌이체,1156069118000
﻿202104,VEA,현금지급/현금서비스,241244610000
﻿202104,IUR,현금지급/현금서비스,508106800000
﻿202104,ZDD,계좌이체,64361485000
﻿202104,RII,계좌이체,219055726000
﻿202104,BVI,현금입금,116973910000
﻿202104,RII,현금지급/현금서비스,63731150000
﻿202104,IEK,현금지급/현금서비스,481064870000
﻿202104,SHK,현금지급/현금서비스,407474520000
﻿202104,BVI,현금지급/현금서비스,347308860000
﻿202104,BVI,지로납부,63479411000
﻿202104,ZVX,계좌이체,135353434000
﻿202104,CVN,현금지급/현금서비스,273478380000
﻿202104,JVP,현금입금,70635965000
﻿202104,CAZ,현금입금,90662339000
﻿202104,IUR,현금입금,190722576000
﻿202104,KPQ,현금지급/현금서비스,247252330000
﻿202104,VEA,현금입금,75606531000
﻿202104,CVN,현금입금,80448666000
﻿202104,ZVX,현금입금,11439693000
﻿202104,FYT,현금입금,45858930000
﻿202104,HZO,현금지급/현금서비스,92199860000
﻿202104,QDF,계좌이체,463897219000
﻿202104,EEB,계좌이체,731765849000
﻿202104,FYT,계좌이체,299771977000
﻿202104,IUR,지로납부,6829333000
﻿202104,QDF,현금지급/현금서비스,73559830000
﻿202104,JVP,현금지급/현금서비스,184327010000
﻿202104,HZO,계좌이체,218909747000
﻿202104,VEA,지로납부,259958351000
﻿202104,IEK,현금입금,176312926000
﻿202104,JVP,계좌이체,889034284000
﻿202104,SHK,현금입금,133131234000
﻿202104,QDF,현금입금,38203943000
﻿202104,HZO,현금입금,29922414000
﻿202104,RII,현금입금,33788052000
﻿202104,CAZ,지로납부,7896921000
﻿202104,KYG,계좌이체,94009051000
﻿202104,IEK,지로납부,59051537000
﻿202104,HZI,기타,2771433000
﻿202104,FLX,계좌이체,46812569000
﻿202104,NXL,현금입금,14335401000
﻿202104,NXL,계좌이체,9400831000
﻿202104,CVN,지로납부,40101903000
﻿202104,HZO,지로납부,8452275000
﻿202104,ZDD,지로납부,7361042000
﻿202104,EEB,지로납부,17102539000
﻿202104,ZDD,현금입금,5585626000
﻿202104,SHK,지로납부,203773966000
﻿202104,SCD,계좌이체,7984263000
﻿202104,ZVX,현금지급/현금서비스,22517390000
﻿202104,AHN,계좌이체,3380413000
﻿202104,SCD,현금지급/현금서비스,1265740000
﻿202104,ZDD,현금지급/현금서비스,13495780000
﻿202104,ZVX,지로납부,11927142000
﻿202104,TGT,현금지급/현금서비스,1560170000
﻿202104,TGT,현금입금,579423000
﻿202104,XIE,현금지급/현금서비스,9692830000
﻿202104,JVP,지로납부,139948369000
﻿202104,RII,지로납부,9122026000
﻿202104,KYG,지로납부,2808076000
﻿202104,FYT,지로납부,13939026000
﻿202206,SHK,현금지급/현금서비스,434326670000
﻿202206,IUR,계좌이체,1075907556000
﻿202206,BVI,현금지급/현금서비스,314199670000
﻿202206,VEA,계좌이체,995817551000
﻿202206,HZI,계좌이체,4372491565000
﻿202206,RII,계좌이체,170437703000
﻿202206,IEK,계좌이체,1492248561000
﻿202206,CAZ,현금지급/현금서비스,205773640000
﻿202206,IEK,현금지급/현금서비스,447921790000
﻿202206,CVN,계좌이체,629677756000
﻿202206,BVI,현금입금,124052932000
﻿202206,RII,지로납부,13567721000
﻿202206,SHK,계좌이체,809045053000
﻿202206,HZI,현금입금,384497908000
﻿202206,ZVX,계좌이체,109764707000
﻿202206,JVP,현금지급/현금서비스,176895120000
﻿202206,BVI,계좌이체,869418070000
﻿202206,VEA,현금지급/현금서비스,256636160000
﻿202206,IEK,현금입금,185999233000
﻿202206,CVN,현금지급/현금서비스,236383130000
﻿202206,JVP,계좌이체,711006524000
﻿202206,VEA,현금입금,84248197000
﻿202206,HZI,현금지급/현금서비스,925075770000
﻿202206,SCD,현금입금,53568697000
﻿202206,CAZ,계좌이체,533122138000
﻿202206,KPQ,현금지급/현금서비스,302065890000
﻿202206,HZI,지로납부,162611092000
﻿202206,SHK,지로납부,151779307000
﻿202206,HZO,현금지급/현금서비스,89946660000
﻿202206,QDF,현금입금,41503432000
﻿202206,CVN,지로납부,42488541000
﻿202206,EEB,현금지급/현금서비스,283892520000
﻿202206,VEA,지로납부,216695895000
﻿202206,EEB,계좌이체,620648460000
﻿202206,EEB,현금입금,106539231000
﻿202206,HZO,현금입금,33125169000
﻿202206,IUR,현금지급/현금서비스,517296830000
﻿202206,FYT,지로납부,12882908000
﻿202206,KYG,계좌이체,75295222000
﻿202206,FYT,현금지급/현금서비스,106876490000
﻿202206,IUR,현금입금,216444956000
﻿202206,IUR,지로납부,9001398000
﻿202206,SHK,현금입금,148248626000
﻿202206,FLX,계좌이체,38982096000
﻿202206,FYT,계좌이체,232018611000
﻿202206,CAZ,현금입금,97821482000
﻿202206,QDF,현금지급/현금서비스,68637130000
﻿202206,QDF,계좌이체,376561065000
﻿202206,CAZ,지로납부,8999851000
﻿202206,JVP,현금입금,75590215000
﻿202206,IEK,지로납부,49479967000
﻿202206,ZVX,현금지급/현금서비스,19693140000
﻿202206,HZO,계좌이체,195202309000
﻿202206,CVN,현금입금,85874551000
﻿202206,FYT,현금입금,45395767000
﻿202206,JVP,지로납부,74186939000
﻿202206,RII,현금지급/현금서비스,59225290000
﻿202206,EEB,지로납부,16968208000
﻿202206,GPM,계좌이체,23079854000
﻿202206,XIE,계좌이체,11411198000
﻿202206,GPM,현금지급/현금서비스,6263430000
﻿202206,ZVX,현금입금,12597146000
﻿202206,RII,현금입금,34310054000
﻿202206,KYG,현금지급/현금서비스,32202610000
﻿202206,FLX,현금지급/현금서비스,8057980000
﻿202206,BVI,지로납부,48932649000
﻿202206,TGT,현금입금,707768000
﻿202206,ZDD,계좌이체,49605852000
﻿202206,XIE,현금지급/현금서비스,7258920000
﻿202206,ZDD,현금지급/현금서비스,10189900000
﻿202206,QDF,지로납부,120541121000
﻿202206,HZO,지로납부,9463344000
﻿202206,FLX,현금입금,5796366000
﻿202104,KYG,현금입금,10937187000
﻿202104,GPM,계좌이체,24023749000
﻿202104,FLX,현금지급/현금서비스,9357350000
﻿202104,GPM,현금지급/현금서비스,6338030000
﻿202104,VEA,기타,611397000
﻿202104,SHK,기타,165916000
﻿202206,SCD,현금지급/현금서비스,1102390000
﻿202206,ZVX,지로납부,9743657000
﻿202206,NXL,현금지급/현금서비스,1801970000
﻿202206,GPM,현금입금,2448024000
﻿202206,KYG,현금입금,11665205000
﻿202206,HZO,기타,109073000
﻿202206,FLX,지로납부,764678000
﻿202206,KYG,지로납부,1974709000
﻿202104,TGT,계좌이체,3604144000
﻿202104,NXL,현금지급/현금서비스,1117530000
﻿202104,ZDD,기타,31379000
﻿202104,CAZ,기타,191828000
﻿202104,XIE,계좌이체,21555974000
﻿202206,AHN,계좌이체,2645178000
﻿202206,ZDD,현금입금,4989808000
﻿202206,NXL,현금입금,17880826000
﻿202206,ZDD,지로납부,8312892000
﻿202206,MIQ,계좌이체,1175005000
﻿202206,HZI,기타,1599166000
﻿202206,JVP,기타,118920000
﻿202206,SCD,계좌이체,5145334000
﻿202104,FLX,현금입금,6161974000
﻿202104,IEK,기타,63242000
﻿202104,XIE,현금입금,1719898000
﻿202206,NXL,계좌이체,4501621000
﻿202104,JVP,기타,164900000
﻿202104,HQI,계좌이체,505170000
﻿202206,MIQ,현금지급/현금서비스,927340000
﻿202104,XIE,지로납부,415496000
﻿202104,GPM,현금입금,2071909000
﻿202104,PNA,계좌이체,777860000
﻿202206,TGT,계좌이체,2713622000
﻿202104,MIQ,현금입금,445184000
﻿202206,MIQ,현금입금,624544000
﻿202206,XIE,현금입금,1908715000
﻿202206,CAZ,기타,163267000
﻿202206,VEA,기타,428575000
﻿202206,XIE,지로납부,544217000
﻿202206,IGI,현금지급/현금서비스,84460000
﻿202206,EEB,기타,18318000
﻿202206,TGT,현금지급/현금서비스,1542870000
﻿202104,BVI,기타,258400000
﻿202104,CVN,기타,186099000
﻿202104,AIG,계좌이체,3237953000
﻿202206,IEK,기타,39721000
﻿202206,ZDD,기타,14241000
﻿202104,QDF,기타,21777000
﻿202206,AIG,계좌이체,1210035000
﻿202104,QOB,계좌이체,219489000
﻿202104,PNA,현금지급/현금서비스,73890000
﻿202206,GPM,지로납부,89610000
﻿202104,MIQ,현금지급/현금서비스,1017680000
﻿202104,FLX,지로납부,652615000
﻿202206,PNA,현금지급/현금서비스,75790000
﻿202104,HZO,기타,106455000
﻿202206,IGI,계좌이체,240542000
﻿202206,FYT,기타,37580000
﻿202206,HQI,계좌이체,374235000
﻿202206,BVI,기타,162201000
﻿202206,CVN,기타,86533000
﻿202104,IGI,현금입금,22277000
﻿202206,SHK,기타,85123000
﻿202104,EEB,기타,22742000
﻿202104,FYT,기타,39950000
﻿202104,IGI,현금지급/현금서비스,74770000
﻿202104,MIQ,계좌이체,1256287000
﻿202206,PNA,계좌이체,521048000
﻿202206,IGI,현금입금,24025000
﻿202206,QDF,기타,34656000
﻿202104,GPM,지로납부,93605000
﻿202104,AIG,현금지급/현금서비스,34470000
﻿202206,QOB,계좌이체,80105000
﻿202104,KFW,계좌이체,88820000
﻿202206,AIG,현금지급/현금서비스,11520000
﻿202104,FLX,기타,7225000
﻿202206,MIQ,지로납부,313000
﻿202104,IGI,계좌이체,279117000
﻿202104,PNA,현금입금,18548000
﻿202206,KFW,계좌이체,46940000
﻿202206,PNA,현금입금,42865000
﻿202104,TGT,지로납부,34125000
﻿202206,TGT,지로납부,82114000
﻿202206,XIE,기타,287000
﻿202206,KFW,현금지급/현금서비스,174420000
﻿202206,FLX,기타,3722000
﻿202206,KFW,현금입금,66700000
﻿202104,MIQ,지로납부,1544000
﻿202104,KFW,현금지급/현금서비스,199040000
﻿202206,AIG,현금입금,3545000
﻿202104,AIG,현금입금,2622000
﻿202104,KFW,현금입금,67780000
﻿202206,CBX,계좌이체,11900000000
﻿202104,XIE,기타,32000
﻿202104,SCD,지로납부,150000
﻿202212,IEK,계좌이체,1366619681000
﻿202212,IUR,현금지급/현금서비스,551902660000
﻿202212,KPQ,현금지급/현금서비스,282366630000
﻿202212,VEA,계좌이체,940271483000
﻿202212,CAZ,현금지급/현금서비스,213542090000
﻿202212,HZO,현금지급/현금서비스,96995410000
﻿202212,HZI,현금입금,380814324000
﻿202212,CVN,현금지급/현금서비스,243192010000
﻿202212,CAZ,계좌이체,516528192000
﻿202212,JVP,현금지급/현금서비스,185947160000
﻿202212,SHK,계좌이체,749376020000
﻿202212,HZI,계좌이체,4137926953000
﻿202212,BVI,현금지급/현금서비스,330919470000
﻿202212,ZVX,현금지급/현금서비스,21830740000
﻿202212,CVN,현금입금,94810746000
﻿202212,HZO,현금입금,35832349000
﻿202212,HZI,지로납부,136018075000
﻿202212,HZI,현금지급/현금서비스,977900840000
﻿202212,IUR,현금입금,231230668000
﻿202212,IEK,현금지급/현금서비스,450801620000
﻿202212,SHK,현금입금,160532774000
﻿202212,IEK,현금입금,194607535000
﻿202212,CVN,계좌이체,589267743000
﻿202212,EEB,현금지급/현금서비스,306526060000
﻿202212,FLX,계좌이체,34704557000
﻿202212,RII,현금지급/현금서비스,59825600000
﻿202212,VEA,현금지급/현금서비스,270589340000
﻿202212,JVP,계좌이체,656652276000
﻿202212,HZO,계좌이체,185542034000
﻿202212,BVI,계좌이체,780196748000
﻿202212,BVI,현금입금,135617032000
﻿202212,FYT,현금지급/현금서비스,108975730000
﻿202212,IEK,지로납부,53943601000
﻿202212,EEB,현금입금,109320054000
﻿202212,EEB,계좌이체,578189420000
﻿202212,CAZ,현금입금,100156602000
﻿202212,SHK,현금지급/현금서비스,434804810000
﻿202212,IUR,계좌이체,1037810073000
﻿202212,JVP,현금입금,79083735000
﻿202212,FYT,현금입금,47157199000
﻿202212,SCD,현금입금,54075771000
﻿202212,ZVX,계좌이체,94775891000
﻿202212,VEA,지로납부,195221660000
﻿202212,RII,현금입금,33849223000
﻿202212,JVP,지로납부,52352816000
﻿202212,EEB,지로납부,12521293000
﻿202212,ZDD,계좌이체,44131744000
﻿202212,GPM,현금입금,2756027000
﻿202212,RII,계좌이체,158587741000
﻿202212,QDF,현금지급/현금서비스,73709670000
﻿202212,KYG,현금지급/현금서비스,32324910000
﻿202212,AHN,계좌이체,2400463000
﻿202212,CAZ,지로납부,9141015000
﻿202212,HZI,기타,2399569000
﻿202212,QDF,지로납부,121678818000
﻿202212,SHK,지로납부,174680429000
﻿202212,GPM,계좌이체,24985038000
﻿202212,VEA,현금입금,86897396000
﻿202212,QDF,계좌이체,343155412000
﻿202212,FYT,계좌이체,213821442000
﻿202212,CVN,지로납부,37040606000
﻿202212,NXL,현금입금,16878934000
﻿202212,KYG,계좌이체,74174662000
﻿202212,KYG,현금입금,11718053000
﻿202212,QDF,현금입금,43965807000
﻿202212,TGT,계좌이체,2434614000
﻿202212,ZVX,현금입금,12755606000
﻿202212,BVI,지로납부,50618877000
﻿202212,TGT,현금지급/현금서비스,1555130000
﻿202212,IUR,지로납부,9048658000
﻿202212,ZDD,현금지급/현금서비스,10770980000
﻿202212,FLX,현금지급/현금서비스,8454280000
﻿202212,VEA,기타,500432000
﻿202212,FYT,지로납부,14579789000
﻿202212,KYG,지로납부,3568248000
﻿202212,FLX,현금입금,5850717000
﻿202212,HZO,지로납부,2901883000
﻿202212,SCD,계좌이체,4344037000
﻿202212,ZDD,현금입금,4837434000
﻿202212,TGT,현금입금,742509000
﻿202212,SCD,현금지급/현금서비스,1388710000
﻿202212,NXL,현금지급/현금서비스,1831810000
﻿202212,IEK,기타,55286000
﻿202212,ZDD,지로납부,6907286000
﻿202212,HZO,기타,97640000
﻿202212,MIQ,계좌이체,1163131000
﻿202212,MIQ,현금지급/현금서비스,914620000
﻿202212,JVP,기타,121816000
﻿202212,AIG,현금지급/현금서비스,21370000
﻿202212,NXL,계좌이체,4177196000
﻿202212,ZVX,지로납부,9758647000
﻿202212,XIE,계좌이체,9880431000
﻿202212,GPM,현금지급/현금서비스,6989200000
﻿202212,XIE,현금지급/현금서비스,6915610000
﻿202212,IGI,계좌이체,91492000
﻿202212,RII,지로납부,8398233000
﻿202212,CVN,기타,270486000
﻿202212,FLX,지로납부,772130000
﻿202212,XIE,현금입금,2017141000
﻿202212,CAZ,기타,165621000
﻿202212,SHK,기타,118350000
﻿202212,ZDD,기타,16090000
﻿202212,PNA,현금지급/현금서비스,73190000
﻿202212,PNA,계좌이체,372866000
﻿202212,BVI,기타,222215000
﻿202212,PNA,현금입금,35664000
﻿202212,FYT,기타,20721000
﻿202212,XIE,지로납부,481451000
﻿202212,HQI,계좌이체,349342000
﻿202212,IGI,현금지급/현금서비스,54640000
﻿202212,AIG,계좌이체,942126000
﻿202212,QDF,기타,11192000
﻿202212,GPM,지로납부,120959000
﻿202212,KFW,현금입금,48330000
﻿202212,IGI,현금입금,34940000
﻿202212,MIQ,현금입금,514878000
﻿202212,EEB,기타,13412000
﻿202212,TGT,지로납부,24761000
﻿202212,QOB,계좌이체,79825000
﻿202212,AIG,현금입금,3381000
﻿202212,FLX,기타,3537000
﻿202212,KFW,계좌이체,17536000
﻿202212,KFW,현금지급/현금서비스,71630000
﻿202212,MIQ,지로납부,512000
﻿202212,SCD,지로납부,175000
﻿202212,CBX,계좌이체,9980000000
﻿202212,JFG,계좌이체,1460000000
﻿202110,RII,현금지급/현금서비스,58937570000
﻿202110,HZI,현금입금,358773471000
﻿202110,HZI,현금지급/현금서비스,898198610000
﻿202110,SHK,계좌이체,862346874000
﻿202110,CVN,현금지급/현금서비스,258786770000
﻿202110,VEA,계좌이체,1033985631000
﻿202110,IEK,계좌이체,1621170833000
﻿202110,BVI,현금입금,118822325000
﻿202110,HZO,현금지급/현금서비스,89550240000
﻿202110,CVN,계좌이체,696322874000
﻿202110,CAZ,계좌이체,537623571000
﻿202110,KPQ,현금지급/현금서비스,246206750000
﻿202110,VEA,현금입금,76893525000
﻿202110,HZI,계좌이체,4567725010000
﻿202110,XIE,계좌이체,17213864000
﻿202110,QDF,현금입금,38752748000
﻿202110,FYT,현금지급/현금서비스,102438000000
﻿202110,EEB,계좌이체,628553446000
﻿202110,CAZ,현금입금,91039926000
﻿202110,IUR,계좌이체,1080462834000
﻿202110,HZO,계좌이체,197430821000
﻿202110,IEK,현금지급/현금서비스,445016680000
﻿202110,VEA,현금지급/현금서비스,225238420000
﻿202110,EEB,현금지급/현금서비스,256585530000
﻿202110,HZO,현금입금,31273852000
﻿202110,JVP,지로납부,79869851000
﻿202110,IEK,기타,46312000
﻿202110,IEK,현금입금,177972890000
﻿202110,CAZ,현금지급/현금서비스,202576390000
﻿202110,JVP,계좌이체,760236352000
﻿202110,RII,계좌이체,178211202000
﻿202110,QDF,계좌이체,388156728000
﻿202110,SHK,현금지급/현금서비스,401347290000
﻿202110,SHK,현금입금,137921109000
﻿202110,CVN,현금입금,80459355000
﻿202110,IEK,지로납부,51311140000
﻿202110,IUR,현금지급/현금서비스,493499280000
﻿202110,JVP,현금지급/현금서비스,175574870000
﻿202110,VEA,지로납부,204589573000
﻿202110,HZI,지로납부,101220313000
﻿202110,HZI,기타,1907429000
﻿202110,EEB,현금입금,99027557000
﻿202110,JVP,현금입금,70586648000
﻿202110,BVI,계좌이체,962098798000
﻿202110,BVI,현금지급/현금서비스,321621210000
﻿202110,NXL,현금입금,15138796000
﻿202110,IUR,현금입금,198272183000
﻿202110,CVN,지로납부,36852137000
﻿202110,GPM,현금지급/현금서비스,6177740000
﻿202110,FYT,지로납부,13113862000
﻿202110,QDF,현금지급/현금서비스,68731580000
﻿202110,FLX,현금입금,5640466000
﻿202110,SCD,현금입금,51288292000
﻿202110,ZDD,계좌이체,51505607000
﻿202110,AHN,계좌이체,3029771000
﻿202110,BVI,지로납부,57396848000
﻿202110,RII,현금입금,32503839000
﻿202110,SHK,지로납부,178167819000
﻿202110,ZVX,현금지급/현금서비스,21202860000
﻿202110,XIE,현금지급/현금서비스,9144520000
﻿202110,FYT,현금입금,46465889000
﻿202110,XIE,지로납부,346848000
﻿202110,IUR,지로납부,6939198000
﻿202110,ZDD,현금지급/현금서비스,11514500000
﻿202110,GPM,현금입금,2181224000
﻿202110,KYG,현금지급/현금서비스,33494830000
﻿202110,CAZ,지로납부,7583204000
﻿202110,ZDD,지로납부,8438279000
﻿202110,ZVX,계좌이체,111731753000
﻿202110,FYT,계좌이체,250301968000
﻿202110,HZO,지로납부,5060668000
﻿202110,SCD,계좌이체,6042074000
﻿202110,GPM,계좌이체,23207724000
﻿202110,ZDD,현금입금,5158122000
﻿202110,EEB,지로납부,15118434000
﻿202110,QDF,지로납부,92663167000
﻿202110,FLX,현금지급/현금서비스,8011650000
﻿202110,KYG,계좌이체,83470065000
﻿202110,RII,지로납부,8499351000
﻿202110,ZVX,지로납부,8325331000
﻿202110,KYG,현금입금,10664420000
﻿202110,PNA,현금지급/현금서비스,69530000
﻿202110,ZVX,현금입금,11951075000
﻿202110,SCD,현금지급/현금서비스,1103060000
﻿202110,FLX,계좌이체,38915425000
﻿202110,TGT,현금지급/현금서비스,1382020000
﻿202110,FLX,기타,3887000
﻿202110,KYG,지로납부,2257961000
﻿202110,CVN,기타,192854000
﻿202110,XIE,현금입금,1742813000
﻿202110,NXL,현금지급/현금서비스,997070000
﻿202110,FLX,지로납부,801385000
﻿202110,VEA,기타,474016000
﻿202110,JVP,기타,101552000
﻿202110,TGT,계좌이체,2524480000
﻿202110,NXL,계좌이체,5654735000
﻿202110,AIG,계좌이체,1252779000
﻿202110,MIQ,현금지급/현금서비스,1163180000
﻿202110,IGI,계좌이체,320788000
﻿202110,CAZ,기타,128864000
﻿202110,SHK,기타,97626000
﻿202110,BVI,기타,181760000
﻿202110,MIQ,현금입금,544961000
﻿202110,GPM,지로납부,101830000
﻿202110,PNA,계좌이체,450830000
﻿202110,IGI,현금지급/현금서비스,86130000
﻿202110,KFW,계좌이체,124951000
﻿202110,MIQ,계좌이체,1141248000
﻿202110,HZO,기타,96448000
﻿202110,ZDD,기타,17452000
﻿202110,EEB,기타,9870000
﻿202110,HQI,계좌이체,316560000
﻿202110,FYT,기타,34444000
﻿202110,TGT,현금입금,592385000
﻿202110,QOB,계좌이체,172161000
﻿202110,QDF,기타,17541000
﻿202110,AIG,현금지급/현금서비스,14690000
﻿202110,MIQ,지로납부,165000
﻿202110,IGI,현금입금,14042000
﻿202110,PNA,현금입금,18057000
﻿202110,TGT,지로납부,5439000
﻿202110,SCD,지로납부,188000
﻿202110,KFW,현금입금,61010000
﻿202110,KFW,현금지급/현금서비스,154700000
﻿202110,JFG,계좌이체,42600000
﻿202110,AIG,현금입금,1496000
﻿202104,CBX,계좌이체,10000000000
﻿202110,CBX,계좌이체,10400000000
﻿202110,XIE,기타,45000
﻿202206,NXL,지로납부,54000
﻿202206,JFG,계좌이체,854000000
﻿202206,PNA,지로납부,1000
﻿202307,EEB,계좌이체,513609082000
﻿202307,JVP,지로납부,133658413000
﻿202307,HZI,현금입금,398458693000
﻿202307,HZI,계좌이체,3619146885000
﻿202307,EEB,현금지급/현금서비스,274523390000
﻿202307,SHK,현금지급/현금서비스,416563170000
﻿202307,IUR,현금지급/현금서비스,490331460000
﻿202307,JVP,현금지급/현금서비스,173500100000
﻿202307,KPQ,현금지급/현금서비스,249878620000
﻿202307,VEA,계좌이체,815404905000
﻿202307,HZI,지로납부,412336740000
﻿202307,JVP,현금입금,81374892000
﻿202307,HZO,현금지급/현금서비스,83382860000
﻿202307,CVN,계좌이체,515650718000
﻿202307,HZO,계좌이체,158174115000
﻿202307,ZDD,현금지급/현금서비스,9120940000
﻿202307,BVI,현금지급/현금서비스,294479410000
﻿202307,IUR,계좌이체,1023342521000
﻿202307,CAZ,현금지급/현금서비스,201445280000
﻿202307,VEA,현금지급/현금서비스,250134670000
﻿202307,SHK,현금입금,164933196000
﻿202307,IEK,계좌이체,1190606928000
﻿202307,BVI,현금입금,132603019000
﻿202307,VEA,지로납부,272331069000
﻿202307,SHK,계좌이체,668036823000
﻿202307,IEK,현금입금,194173294000
﻿202307,VEA,현금입금,87771802000
﻿202307,FYT,현금입금,46848044000
﻿202307,FYT,계좌이체,184230847000
﻿202307,RII,지로납부,14103057000
﻿202307,ZVX,계좌이체,83360333000
﻿202307,FYT,지로납부,26509493000
﻿202307,GPM,계좌이체,21551300000
﻿202307,RII,현금지급/현금서비스,52695440000
﻿202307,CVN,현금입금,96499240000
﻿202307,ZDD,지로납부,10438225000
﻿202307,ZDD,현금입금,4881690000
﻿202307,QDF,현금지급/현금서비스,66016250000
﻿202307,FYT,현금지급/현금서비스,101000260000
﻿202307,QDF,계좌이체,301497754000
﻿202307,KYG,계좌이체,68513861000
﻿202307,RII,계좌이체,137122011000
﻿202307,GPM,현금지급/현금서비스,6199100000
﻿202307,IUR,지로납부,20850700000
﻿202307,HZO,현금입금,35141810000
﻿202307,BVI,계좌이체,675923188000
﻿202307,JVP,계좌이체,578431439000
﻿202307,HZI,현금지급/현금서비스,931606770000
﻿202307,IEK,현금지급/현금서비스,424509590000
﻿202307,CAZ,계좌이체,461011036000
﻿202307,SHK,지로납부,206189345000
﻿202307,IEK,지로납부,115302896000
﻿202307,CAZ,지로납부,18630974000
﻿202307,IUR,현금입금,239368922000
﻿202307,EEB,현금입금,113284171000
﻿202307,CAZ,현금입금,103230406000
﻿202307,CVN,지로납부,84950151000
﻿202307,XIE,현금입금,1900908000
﻿202307,QDF,현금입금,43592477000
﻿202307,ZVX,현금입금,12192536000
﻿202307,ZVX,현금지급/현금서비스,17976350000
﻿202307,FLX,계좌이체,29666829000
﻿202307,BVI,지로납부,98354016000
﻿202307,CVN,현금지급/현금서비스,232257480000
﻿202307,SCD,현금입금,57646009000
﻿202307,HZI,기타,1602022000
﻿202307,RII,현금입금,32582714000
﻿202307,QDF,지로납부,110110248000
﻿202307,NXL,현금입금,18019789000
﻿202307,ZDD,계좌이체,38829863000
﻿202307,EEB,지로납부,33968515000
﻿202307,PNA,계좌이체,419029000
﻿202307,FLX,현금입금,5811083000
﻿202307,SCD,계좌이체,4420615000
﻿202307,FLX,지로납부,1621013000
﻿202307,FLX,현금지급/현금서비스,7640490000
﻿202307,GPM,현금입금,2875348000
﻿202307,AHN,계좌이체,3727236000
﻿202307,TGT,현금입금,816062000
﻿202307,XIE,현금지급/현금서비스,5925890000
﻿202307,TGT,현금지급/현금서비스,1452760000
﻿202307,HZO,지로납부,10192247000
﻿202307,KYG,현금입금,11368110000
﻿202307,KYG,현금지급/현금서비스,27167830000
﻿202307,MIQ,현금지급/현금서비스,810540000
﻿202307,NXL,현금지급/현금서비스,1612890000
﻿202307,SCD,현금지급/현금서비스,1763490000
﻿202307,KYG,지로납부,5831400000
﻿202307,NXL,계좌이체,4277549000
﻿202307,TGT,계좌이체,1847818000
﻿202307,ZVX,지로납부,13036497000
﻿202307,JVP,기타,94595000
﻿202307,EEB,기타,9631000
﻿202307,BVI,기타,126604000
﻿202307,MIQ,현금입금,388126000
﻿202307,AIG,계좌이체,881584000
﻿202307,XIE,계좌이체,7298077000
﻿202307,VEA,기타,338243000
﻿202307,XIE,지로납부,492269000
﻿202307,PNA,현금지급/현금서비스,68820000
﻿202307,MIQ,계좌이체,970256000
﻿202307,HZO,기타,66217000
﻿202307,TGT,지로납부,135640000
﻿202307,IEK,기타,39064000
﻿202307,SHK,기타,89695000
﻿202307,FYT,기타,18910000
﻿202307,IGI,현금입금,35093000
﻿202307,KFW,계좌이체,50975000
﻿202307,CVN,기타,110972000
﻿202307,ZDD,기타,9649000
﻿202307,QDF,기타,18539000
﻿202307,GPM,지로납부,271782000
﻿202307,HQI,계좌이체,310192000
﻿202307,IGI,계좌이체,126144000
﻿202307,IGI,현금지급/현금서비스,65890000
﻿202307,CAZ,기타,89279000
﻿202307,QOB,계좌이체,48266000
﻿202307,PNA,현금입금,28668000
﻿202307,KFW,현금입금,61670000
﻿202307,AIG,현금지급/현금서비스,8150000
﻿202307,SCD,지로납부,39000
﻿202307,AIG,현금입금,3023000
﻿202307,FLX,기타,3175000
﻿202307,MIQ,지로납부,2697000
﻿202307,KFW,현금지급/현금서비스,132610000
﻿202307,CBX,계좌이체,11300000000
﻿202307,NXL,지로납부,118000
﻿202307,JFG,계좌이체,2040000000
﻿202107,HZI,계좌이체,4977703565000
﻿202107,KPQ,현금지급/현금서비스,231806240000
﻿202107,VEA,현금지급/현금서비스,225132520000
﻿202107,HZI,현금지급/현금서비스,902995830000
﻿202107,HZI,지로납부,436944501000
﻿202107,CVN,현금지급/현금서비스,243715820000
﻿202107,VEA,계좌이체,1130998587000
﻿202107,BVI,현금지급/현금서비스,312216060000
﻿202107,IEK,현금지급/현금서비스,430452680000
﻿202107,CVN,계좌이체,765836529000
﻿202107,JVP,계좌이체,818710684000
﻿202107,EEB,계좌이체,661525362000
﻿202107,SHK,계좌이체,942155674000
﻿202107,IUR,현금지급/현금서비스,481939990000
﻿202107,BVI,지로납부,132304836000
﻿202107,IUR,계좌이체,1153787140000
﻿202107,ZVX,현금입금,11688075000
﻿202107,SHK,현금지급/현금서비스,395360130000
﻿202107,VEA,지로납부,332344798000
﻿202107,QDF,계좌이체,420158878000
﻿202107,IEK,계좌이체,1760398333000
﻿202107,CAZ,현금지급/현금서비스,205566160000
